[ESCENARIO]
Titulo;Road Cut
Turnos;7
Norte;E
Despliega_primero;German
Mueve_primero;American
Descripcion;The Americans must clear all German units from the Road to Arnhem. The road running from 6E1 to 2E9 is considered a dike road (the Road to Arnhem).
Victoria;The American player wins if there are no German units on or adjacent to the Road to Arnhem at the end of game turn 7. The Road to Arnhem does not include branches off the main road running North-South.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;2
Ruta_huida;E
Despliegue_inicial;Turn 1: All Allied infantry enter from the East edge of any board. Turn 2: All Allied tanks enter from either the North board edge or the South board edge (not both edges).
Despliegue_alternativo;

[EJE]
Faccion;German
Ops_rango;3-6
Puntos_comando;2
Ruta_huida;W
Despliegue_inicial;All German units set up within 2 hexes of the Road to Arnhem (dike road from 6E1 to 2E9). Foxholes also set up within 2 hexes of the Road to Arnhem.
Despliegue_alternativo;The German player may exchange one 1st Line MG WT and the 20mm Gun for one 1st Line DECOY and an additional 88mm AA Gun.

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;9;1
Paratrooper w/ Bazooka;squad;NO;5;3;1
Paratrooper MG;wt_mg;NO;3;2;1
M4A1;vehicle;NO;3;2;2
M4A3 (76);vehicle;NO;6;3;2
M4A3 (105);vehicle;NO;2;2;2

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;9;1
1st Line MG WT;wt_mg;NO;3;2;1
Mortar WT;wt_mortar;NO;1;1;1
1st Line DECOY;decoy;NO;8;4;1
PzIVH;vehicle;NO;5;2;1
88mm AA;wt_mg;NO;3;1;1
20mm;wt_mg;NO;2;1;1
M4A1 (captured);vehicle;NO;1;1;1
M4A3(76) (captured);vehicle;NO;1;1;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;16;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
9A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;4
9H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;54;1
9F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;54;2
9D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;54;3
9B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;54;4
2I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;55;0
2G1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;55;1
2E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;55;2
2C1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;55;3
2A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;55;4
2H1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;56;1
2F1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;56;2
2D1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;56;3
2B1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;56;4
2I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;57;0
2G2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;57;1
2E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;57;2
2C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;57;3
2A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;57;4
2H2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;58;1
2F2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;58;2
2D2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;58;3
2B2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;58;4
2I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;59;0
2G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;59;1
2E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;59;2
2C3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;59;3
2A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;59;4
2H3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;60;1
2F3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;60;2
2D3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;60;3
2B3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;60;4
2I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;61;0
2G4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;61;1
2E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;61;2
2C4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;61;3
2A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;61;4
2H4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;62;1
2F4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;62;2
2D4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;62;3
2B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;62;4
2I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;63;0
2G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;63;1
2E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;63;2
2C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;63;3
2A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;63;4
2H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;64;1
2F5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;64;2
2D5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;64;3
2B5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;64;4
2I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;65;0
2G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;65;1
2E6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;65;2
2C6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;65;3
2A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;65;4
2H6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;66;1
2F6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;66;2
2D6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;66;3
2B6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;66;4
2I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;67;0
2G7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;67;1
2E7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;67;2
2C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;67;3
2A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;67;4
2H7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;68;1
2F7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;68;2
2D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;68;3
2B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;68;4
2I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;69;0
2G8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;69;1
2E8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;69;2
2C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;69;3
2A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;69;4
2H8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;70;1
2F8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;70;2
2D8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;70;3
2B8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;70;4
2I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;71;0
2G9;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;71;1
2E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;71;2
2C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;71;3
2A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;71;4
2H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;72;1
2F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;72;2
2D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;72;3
2B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;72;4
