[ESCENARIO]
Titulo;Let's Hubba-Hubba
Turnos;9
Norte;W
Despliega_primero;German
Mueve_primero;American
Descripcion;Bois Jacques, Belgium, December 21st, 1944. The 1st Battalion of the 506th surrounds a Volksgrenadier battalion dug in a wooded area. Special rule: all hexes on all boards are Orchards, EXCEPT the East-West road from 6A5 to 2I5 (firebreak, open ground). Wooden buildings on boards 2 and 4 are not considered Orchards.
Victoria;The American player wins by eliminating all German units by the end of the game.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;2
Ruta_huida;W
Despliegue_inicial;A Company (turn 1, West edge of boards 6 and 9): 9 Squads, 2 Bazookas, 2 MG. C Company (turn 6, either North or South edge — must be pre-recorded before German set up): 5 Squads, 1 Bazooka, 1 MG.
Despliegue_alternativo;

[EJE]
Faccion;German
Ops_rango;3-4
Puntos_comando;1
Ruta_huida;E
Despliegue_inicial;Set up on any hex on any board, at least 3 whole hexes away from the West edge of boards 6 and 9.
Despliegue_alternativo;The German player may remove all Decoys at set up to take an additional MG WT.

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;9;1
Paratrooper Squad;squad;NO;16;5;6
Paratrooper w/ Bazooka;squad;NO;5;2;1
Paratrooper w/ Bazooka;squad;NO;5;1;6
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper MG;wt_mg;NO;3;1;6

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;18;1
1st Line MG WT;wt_mg;NO;3;2;1
1st Line DECOY;decoy;NO;8;1;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;21;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
9E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;6
9C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;7
9A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;8
4H6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;1
4F6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;2
4D6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;3
4B6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;4
9H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;5
9F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;6
9D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;7
9B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;8
4I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;0
4G7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;1
4E7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;2
4C7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;3
4A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;4
9G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;5
9E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;6
9C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;7
9A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;8
4H7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;1
4F7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;2
4D7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;3
4B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;4
9H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;5
9F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;6
9D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;7
9B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;8
4I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;0
4G8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;1
4E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;2
4C8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;3
4A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;4
9G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;5
9E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;6
9C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;7
9A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;8
4H8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;1
4F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;2
4D8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;3
4B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;4
9H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;5
9F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;6
9D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;7
9B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;8
4I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;0
4G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;1
4E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;2
4C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;3
4A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;4
9G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;5
9E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;6
9C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;7
9A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;8
4H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;1
4F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;2
4D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;3
4B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;4
9H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;5
9F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;6
9D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;7
9B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;8
