[ESCENARIO]
Titulo;Corporal to Sergeant
Turnos;8
Norte;SE
Despliega_primero;German
Mueve_primero;American
Descripcion;Best, Holanda, 18 de septiembre de 1944. El puente sobre el Canal Wilhelmina entre Eindhoven y Best no era considerado prioritario por los británicos, pero el General Taylor creyó conveniente tenerlo en caso de que el puente de Son quedara inutilizable. Encargó su captura a la compañía How del 3.er Batallón del 502.º. El día D el comandante comprendió que se enfrentaba a fuerzas superiores y pidió refuerzos; ambos bandos llamaron a más tropas repetidamente hasta que dos batallones enteros estaban comprometidos. Al cruzar el campo abierto bajo fuego intenso las bajas fueron terribles. Los ingenieros del 326.º trabajaron toda la noche para erigir el puente Bailey que reemplazaría al volado en Son. Al día siguiente, tanques Churchill y Challenger cambiaron el curso de la batalla. "Era un cabo; cuando llegué al otro lado era sargento." – Howard Matthews, Fox Company.
Victoria;Los americanos ganan controlando los hexes 1E6, 1F1 y 2D8 al final del turno 8. En caso contrario, gana el jugador alemán.

[ALIADOS]
Faccion;American
Ops_rango;3-6
Puntos_comando;3
Ruta_huida;NE
Despliegue_inicial;Mapas 6 y 9 en las filas E a I. Al menos 10 escuadras deben desplegarse en las filas E y F. Regla de tablero: todos los hexes no-carretera de la fila I en los mapas 6 y 9 son bosque. Regla especial turno 1: los americanos deben intentar mover todas las escuadras de las filas E y F al máximo de sus PMs (sur o suroeste); si fallan un chequeo de moral a mitad del movimiento, el movimiento termina. Los jugadores alternan seleccionando qué escuadra mover (americano primero) hasta alcanzar el Rango de Operaciones máximo (6).
Despliegue_alternativo;

[EJE]
Faccion;German
Ops_rango;2-4
Puntos_comando;2
Ruta_huida;SW
Despliegue_inicial;Cualquier hex de los mapas 1 y 2. Todas las unidades alemanas pueden comenzar la partida con un marcador de Fuego de Oportunidad.
Despliegue_alternativo;El jugador alemán puede cambiar 1 MG WT y 1 escuadra por 2 Decoys para que el escenario termine al final del turno 7.

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;14;1
Paratrooper w/ Bazooka;squad;NO;5;4;1
Paratrooper MG;wt_mg;NO;3;3;1
Paratrooper Mortar;wt_mortar;NO;3;2;1
Paratrooper DECOY;decoy;NO;9;2;1

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;8;1
1st Line MG WT;wt_mg;NO;3;2;1
Mortar WT;wt_mortar;NO;1;1;1
1st Line DECOY;decoy;NO;8;4;1
20mm;vehicle;NO;2;2;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxhole;10;1;0;0
Artillería 80mm;1;1;7;8
Artillería 80mm;1;1;6;8
Artillería 100mm;1;1;5;8

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
1I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;0
1G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;1
1E5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;2
1C5;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;3
1A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;4
6C5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;5
6E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;6
6G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;7
6I5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;8
1H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;1
1F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;2
1D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;3
1B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;4
6B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;5
6D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;6
6F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;7
6H4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;8
1I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;0
1G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;1
1E6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;2
1C6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;3
1A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;4
6C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;5
6E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;6
6G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;7
6I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;8
1H6;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;1
1F6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;2
1D6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;3
1B6;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;4
6B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;5
6D3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;6
6F3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;7
6H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;8
1I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;0
1G7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;1
1E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;2
1C7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;3
1A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;4
6C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;5
6E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;6
6G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;7
6I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;8
1H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;1
1F7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;2
1D7;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;3
1B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;4
6B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;5
6D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;6
6F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;7
6H2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;8
1I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;0
1G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;1
1E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;2
1C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;3
1A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;4
6C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;5
6E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;6
6G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;7
6I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;8
1H8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;1
1F8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;2
1D8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;3
1B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;4
6B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;5
6D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;6
6F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;7
6H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;8
1I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;0
1G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;1
1E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;2
1C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;3
1A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;4
6C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;5
6E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;6
6G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;7
6I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;8
1H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;1
1F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;2
1D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;3
1B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;4
6B0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;5
6D0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;6
6F0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;7
6H0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;8
