[ESCENARIO]
Titulo;The Battle of Bloody Gulch
Turnos;10
Norte;N
Despliega_primero;American
Mueve_primero;German
Descripcion;Exterior de Carentan, 13 de junio de 1944. Los alemanes reforzados por la 17.ª División Panzer Granaderos SS lanzaron un contraataque mientras el 2.º Batallón del 506.º PIR salía de Carentan al amanecer. Ambos bandos se habían atrincherado durante la noche. Fox Company, en el flanco izquierdo de Easy, fue desbordada bajo la intensa presión alemana. A pesar de ello, Easy aguantó durante horas hasta que los refuerzos de la 2.ª División Acorazada llegaron con sus Sherman. La visión de los tanques atravesando las líneas enemigas cambió el curso de la batalla. Winters describiría este combate como el momento más difícil de toda la guerra.
Victoria;El jugador alemán gana si tiene 5 escuadras en edificios del mapa 3 en cualquier momento. En caso contrario, gana el jugador americano.

[ALIADOS]
Faccion;American
Ops_rango;2-5
Puntos_comando;3
Ruta_huida;S
Despliegue_inicial;Todas las unidades americanas se despliegan en el mapa 8 filas E y Sur, y en el mapa 10 filas F y Sur.
Despliegue_alternativo;El jugador americano puede cambiar 1 Escuadra Bazooka por 1 Decoy y recibir 1 M4A1 menos, con sus refuerzos de blindados entrando en el turno 7.

[EJE]
Faccion;German
Ops_rango;3-4
Puntos_comando;1
Ruta_huida;N
Despliegue_inicial;Todas las unidades alemanas se despliegan en los mapas 8 y 10, fila I.
Despliegue_alternativo;El jugador alemán puede eliminar 1 escuadra de primera línea para aumentar la Proficiencia de su artillería de 80mm a 6.

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;6;1
Paratrooper w/ Bazooka;squad;NO;5;3;1
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper Mortar;wt_mortar;NO;3;2;1
Paratrooper DECOY;decoy;NO;9;4;1
M4A1;vehicle;NO;3;3;8
M4A3 (76);vehicle;NO;6;4;8

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;9;1
2nd Line;squad;NO;10;7;1
1st Line MG WT;wt_mg;NO;3;2;1
2nd Line MG WT;wt_mg;NO;3;1;1
Mortar WT;wt_mortar;NO;1;1;1
Stug IIIG;vehicle;NO;4;4;3

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxhole;21;1;0;0
Artillería 80mm;1;1;7;8
Artillería 80mm;1;3;5;6
Artillería 100mm;1;3;5;6

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
3E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;6
3C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;7
3A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;8
8H5;CARRETERA;0;NO;NINGUNA;NO;SI;NO;SI;SI;NO;28;1
8F5;CARRETERA;0;NO;NINGUNA;NO;SI;NO;NO;SI;SI;28;2
8D5;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;NO;NO;NO;SI;28;3
8B5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;NO;28;4
3H5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;5
3F5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;6
3D5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;7
3B5;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;8
8I6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;NO;NO;NO;29;0
8G6;CARRETERA;0;NO;NINGUNA;SI;SI;SI;NO;SI;NO;29;1
8E6;CARRETERA;0;NO;NINGUNA;SI;NO;SI;SI;NO;NO;29;2
8C6;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;NO;NO;NO;NO;29;3
8A6;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;29;4
3G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;5
3E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;6
3C6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;7
3A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;8
8H6;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;SI;SI;SI;30;1
8F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;SI;30;2
8D6;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;SI;SI;SI;30;3
8B6;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;SI;NO;NO;30;4
3H6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;5
3F6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;6
3D6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;7
3B6;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;8
8I7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;31;0
8G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;31;1
8E7;CARRETERA;0;NO;NINGUNA;SI;NO;SI;SI;NO;SI;31;2
8C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;SI;NO;31;3
8A7;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;31;4
3G7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;5
3E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;6
3C7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;7
3A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;8
8H7;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;32;1
8F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;32;2
8D7;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;32;3
8B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;SI;NO;32;4
3H7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;5
3F7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;6
3D7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;7
3B7;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;8
8I8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;SI;SI;NO;NO;33;0
8G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;SI;NO;NO;NO;NO;33;1
8E8;CARRETERA;0;NO;NINGUNA;SI;NO;SI;SI;NO;SI;33;2
8C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;SI;NO;NO;NO;NO;33;3
8A8;TERRENO ABIERTO;0;NO;NINGUNA;SI;NO;NO;NO;NO;SI;33;4
3G8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;5
3E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;6
3C8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;7
3A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;8
8H8;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;NO;NO;SI;34;1
8F8;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;SI;NO;NO;34;2
8D8;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;NO;NO;SI;34;3
8B8;TERRENO ABIERTO;0;NO;NINGUNA;SI;SI;SI;SI;NO;NO;34;4
3H8;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;5
3F8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;6
3D8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;7
3B8;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;8
8I9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;NO;NO;35;0
8G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;SI;SI;35;1
8E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;SI;NO;SI;35;2
8C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;SI;SI;SI;35;3
8A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;SI;35;4
3G9;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;5
3E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;6
3C9;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;7
3A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;8
8H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;36;1
8F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;36;2
8D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;36;3
8B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;SI;NO;36;4
3H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;5
3F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;6
3D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;7
3B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;8
