[ESCENARIO]
Titulo;Black Friday
Turnos;9
Norte;N
Despliega_primero;American
Mueve_primero;German
Descripcion;Veghel, Holanda, 22 de septiembre de 1944. La 107.ª Brigada Panzer, tras fracasar en Son, se desplazó de noche hacia Erp y continuó hacia Veghel para cortar el Corredor Market-Garden. Los ataques llegaron desde el este y el norte. La defensa corrió a cargo de quien se encontrara disponible: un grupo heterogéneo de prácticamente todas las unidades del 101.º. "La peor acción que recuerdo fue Veghel." – PFC James H. Martin. Sin apoyo blindado propio, los paracaidistas neutralizaron los tanques enemigos con pequeños cañones antitanque, bazucas y asaltos cuerpo a cuerpo. Una vez más el Airborne resistió y Veghel permaneció en manos americanas.
Victoria;El jugador alemán gana si controla más hexes de edificios del mapa 3 que los americanos al final del turno 9. En caso contrario, gana el jugador americano.

[ALIADOS]
Faccion;American
Ops_rango;2-5
Puntos_comando;1
Ruta_huida;W
Despliegue_inicial;Despliegue A (mapa 5): 2 escuadras + 1 Bazooka + 2 Decoys en cualquier hex. Despliegue B (mapa 3): 4 escuadras + 2 Bazookas + 2 MGs + 4 Decoys + 4 cañones 57mm en cualquier hex. Refuerzos turno 4: 4 escuadras + 2 Bazookas entran por el borde Sur del mapa 1 y/o borde Oeste del mapa 1 filas A–E. Refuerzos turno 5: 5 escuadras entran por el borde Oeste del mapa 3.
Despliegue_alternativo;El jugador americano puede cambiar cualquier Escuadra Bazooka para añadir un MG WT a ese grupo.

[EJE]
Faccion;German
Ops_rango;3-6
Puntos_comando;2
Ruta_huida;E
Despliegue_inicial;Turno 1 borde Este mapas 6 y 9: 13 escuadras + 3 MG WT + 1 Mortar WT + 2 PzIVH + 2 PzVIE. Turno 2 borde Norte mapa 5: 5 escuadras + 1 PzVIE. Turno 3 borde Este mapas 6 y 9: 2 PzVG. Ruta de huida: Norte para unidades en mapa 5; Este para el resto.
Despliegue_alternativo;

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;6;1
Paratrooper w/ Bazooka;squad;NO;5;3;1
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper DECOY;decoy;NO;9;6;1
57mm AT Gun;vehicle;NO;4;4;1
Paratrooper Squad;squad;NO;16;4;4
Paratrooper w/ Bazooka;squad;NO;5;2;4
Paratrooper Squad;squad;NO;16;5;5

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;13;1
1st Line MG WT;wt_mg;NO;3;3;1
Mortar WT;wt_mortar;NO;1;1;1
PzIVH;vehicle;NO;5;2;1
PzVIE;vehicle;NO;4;2;1
1st Line;squad;NO;20;5;2
PzVIE;vehicle;NO;4;1;2
PzVG;vehicle;NO;3;2;3

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxhole;10;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
5H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;1
5F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;2
5D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;3
5B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;4
3H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;5
3F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;6
3D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;7
3B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;8
1H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;9
1F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;10
1D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;11
1B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;18;12
9G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;5
9E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;6
9C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;7
9A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;8
6G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;9
6E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;10
6C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;11
6A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;19;12
9H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;5
9F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;6
9D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;7
9B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;8
6H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;9
6F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;10
6D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;11
6B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;20;12
9G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;5
9E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;6
9C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;7
9A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;8
6G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;9
6E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;10
6C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;11
6A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;21;12
9H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;5
9F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;6
9D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;7
9B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;8
6H2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;9
6F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;10
6D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;11
6B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;22;12
9G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;5
9E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;6
9C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;7
9A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;8
6G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;9
6E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;10
6C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;11
6A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;23;12
9H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;5
9F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;6
9D3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;7
9B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;8
6H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;9
6F3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;10
6D3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;11
6B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;24;12
9G4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;5
9E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;6
9C4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;7
9A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;8
6G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;9
6E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;10
6C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;11
6A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;25;12
9H4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;5
9F4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;6
9D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;7
9B4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;8
6H4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;9
6F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;10
6D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;11
6B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;26;12
9G5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;5
9E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;6
9C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;7
9A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;8
6G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;9
6E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;10
6C5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;11
6A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;27;12
9H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;5
9F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;6
9D5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;7
9B5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;8
6H5;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;9
6F5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;10
6D5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;11
6B5;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;12
9G6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;5
9E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;6
9C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;7
9A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;8
6G6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;9
6E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;10
6C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;11
6A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;12
9H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;5
9F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;6
9D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;7
9B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;8
6H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;9
6F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;10
6D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;11
6B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;12
9G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;5
9E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;6
9C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;7
9A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;8
6G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;9
6E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;10
6C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;11
6A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;12
9H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;5
9F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;6
9D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;7
9B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;8
6H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;9
6F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;10
6D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;11
6B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;12
9G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;5
9E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;6
9C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;7
9A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;8
6G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;9
6E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;10
6C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;11
6A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;12
9H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;5
9F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;6
9D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;7
9B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;8
6H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;9
6F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;10
6D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;11
6B8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;12
9G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;5
9E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;6
9C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;7
9A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;8
6G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;9
6E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;10
6C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;11
6A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;12
9H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;5
9F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;6
9D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;7
9B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;8
6H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;9
6F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;10
6D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;11
6B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;12
