[ESCENARIO]
Titulo;Noville
Turnos;8
Norte;N
Despliega_primero;German
Mueve_primero;German
Descripcion;Noville, Belgium, December 19th, 1944. American tanks and paratroopers hold Noville against the full weight of German armor. Board rules: all half hexes on the North edge of boards 6 and 9 are woods, except 6A5 and 9A5. FOG RULE: -1 to Infantry FP per 4 hexes of range (infantry not considered moving in open); vehicles must take a Prof Check firing with -1 Prof per 4 hexes; SATW Checks get -1 Morale. Setup order: all German Infantry first, then all Americans, then all German Vehicles.
Victoria;The German player wins by having at least 3 squads in buildings on board 1 and/or board 3 at the end of game turn 8.

[ALIADOS]
Faccion;American
Ops_rango;3-7
Puntos_comando;2
Ruta_huida;S
Despliegue_inicial;Boards 1 and 3: 2 Squads, 1 Paratrooper w/ Bazooka, 5 DECOY, 2 M4A3(76), 3 M18 Tank Destroyers. Boards 6 and 9, hex rows E and F: 10 Squads, 3 Mortars, 2 MG, 2 DECOY, 17 Foxholes. Units on boards 6 and 9 may NOT voluntarily move on Turn 1 (they may fire).
Despliegue_alternativo;The American player may exchange 1 Paratrooper MG to add 1 Paratrooper w/ Bazooka to that group.

[EJE]
Faccion;German
Ops_rango;3-6
Puntos_comando;1
Ruta_huida;N
Despliegue_inicial;Boards 6 and 9, hex rows A, B, and C: 18 1st Line, 3 MG WT. Boards 6 and 9, hex rows G and H: 4 PzVG, 4 PzIVH. Tanks may not set up adjacent to another tank.
Despliegue_alternativo;

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;12;1
Paratrooper w/ Bazooka;squad;NO;5;1;1
Paratrooper Mortar;wt_mortar;NO;3;3;1
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper DECOY;decoy;NO;9;7;1
M4A3 (76);vehicle;NO;6;2;1
M18 Tank Destroyer;vehicle;NO;4;3;1

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;18;1
1st Line MG WT;wt_mg;NO;3;3;1
PzVG;vehicle;NO;3;4;1
PzIVH;vehicle;NO;5;4;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;17;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
6B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;1
6D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;2
6F4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;3
6H4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;4
1B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;5
1D4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;6
1F4;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;7
1H4;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;28;8
6A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;0
6C4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;1
6E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;2
6G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;3
6I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;4
1C4;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;5
1E4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;6
1G4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;7
1I4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;8
6B3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;1
6D3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;2
6F3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;3
6H3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;4
1B3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;5
1D3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;6
1F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;7
1H3;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;8
6A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;0
6C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;1
6E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;2
6G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;3
6I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;4
1C3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;5
1E3;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;6
1G3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;7
1I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;8
6B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;1
6D2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;2
6F2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;3
6H2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;4
1B2;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;5
1D2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;6
1F2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;7
1H2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;8
6A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;0
6C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;1
6E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;2
6G2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;3
6I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;4
1C2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;5
1E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;6
1G2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;7
1I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;8
6B1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;1
6D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;2
6F1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;3
6H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;4
1B1;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;5
1D1;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;6
1F1;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;7
1H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;8
6A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;0
6C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;1
6E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;2
6G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;3
6I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;4
1C1;EDIF. PIEDRA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;5
1E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;6
1G1;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;7
1I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;8
6B0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;1
6D0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;2
6F0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;3
6H0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;4
1B0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;5
1D0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;6
1F0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;7
1H0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;8
