[ESCENARIO]
Titulo;Son Defense
Turnos;10
Norte;N
Despliega_primero;American
Mueve_primero;German
Descripcion;Son, Holland, September 20th, 1944. Elements of the 327th Glider Infantry and British tanks reinforce the Bailey bridge against a renewed German attack from the Southeast.
Victoria;The German player wins by having the only units in hex 5G5 and 5G7 at the end of any game turn.

[ALIADOS]
Faccion;American
Ops_rango;2-7
Puntos_comando;1
Ruta_huida;W
Despliegue_inicial;Boards 4 and 5. At least 3 Squads and 1 WT must be set up on Board 4 in a hex numbered 1. At least 4 Squads, WTs, or Guns must be set up North of the canal.
Despliegue_alternativo;The American player may exchange any 2 units for Decoys to have the scenario end after Turn 9.

[EJE]
Faccion;German
Ops_rango;3-6
Puntos_comando;1
Ruta_huida;E
Despliegue_inicial;Set up on any hex on board 2.
Despliegue_alternativo;

[UNIDADES_ALIADOS]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
Paratrooper Squad;squad;NO;16;7;1
Paratrooper w/ Bazooka;squad;NO;5;2;1
Paratrooper MG;wt_mg;NO;3;2;1
Paratrooper DECOY;decoy;NO;9;2;1
M4A3 (76);vehicle;NO;6;4;1
57mm AT Gun;vehicle;NO;4;2;1

[UNIDADES_EJE]
Tipo;Categoria;Reducida;Fichas_max;Fichas_escenario;Turno_entrada
1st Line;squad;NO;20;16;1
1st Line MG WT;wt_mg;NO;3;2;1
Mortar WT;wt_mortar;NO;1;1;1
PzVG;vehicle;NO;3;3;1
PzVIE;vehicle;NO;4;1;1

[UNIDADES_NEUTRALES]
Tipo;Fichas_escenario;Turno_entrada;Prof;Acc
Foxholes;8;1;0;0

[MAPA]
Coordenada;Terreno;Elevacion;Upper_Level;Fortificacion;Lado_NE;Lado_E;Lado_SE;Lado_SW;Lado_W;Lado_NW;Col;Row
9E6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;6
9C6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;7
9A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;29;8
7B3;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;1
7D3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;2
7F3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;3
7H3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;4
9H6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;5
9F6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;6
9D6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;7
9B6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;30;8
7A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;0
7C3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;1
7E3;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;2
7G3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;3
7I3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;4
9G7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;5
9E7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;6
9C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;7
9A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;31;8
7B2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;1
7D2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;2
7F2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;3
7H2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;4
9H7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;5
9F7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;6
9D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;7
9B7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;32;8
7A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;0
7C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;1
7E2;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;2
7G2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;3
7I2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;4
9G8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;5
9E8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;6
9C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;7
9A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;33;8
7B1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;1
7D1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;2
7F1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;3
7H1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;4
9H8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;5
9F8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;6
9D8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;7
9B8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;34;8
7A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;0
7C1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;1
7E1;RIO / CANAL;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;2
7G1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;3
7I1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;4
9G9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;5
9E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;6
9C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;7
9A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;35;8
7B0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;1
7D0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;2
7F0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;3
7H0;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;4
9H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;5
9F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;6
9D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;7
9B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;36;8
2G1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;5
2E1;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;6
2C1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;7
2A1;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;37;8
2H1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;38;5
2F1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;38;6
2D1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;38;7
2B1;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;38;8
2G2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;5
2E2;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;6
2C2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;7
2A2;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;39;8
2H2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;40;5
2F2;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;40;6
2D2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;40;7
2B2;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;40;8
2G3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;5
2E3;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;6
2C3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;7
2A3;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;41;8
2H3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;42;5
2F3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;42;6
2D3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;42;7
2B3;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;42;8
2G4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;5
2E4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;6
2C4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;7
2A4;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;43;8
2H4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;44;5
2F4;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;44;6
2D4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;44;7
2B4;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;44;8
2G5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;5
2E5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;6
2C5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;7
2A5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;45;8
2H5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;46;5
2F5;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;46;6
2D5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;46;7
2B5;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;46;8
2G6;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;5
2E6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;6
2C6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;7
2A6;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;47;8
2H6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;48;5
2F6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;48;6
2D6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;48;7
2B6;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;48;8
2G7;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;5
2E7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;6
2C7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;7
2A7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;49;8
2H7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;50;5
2F7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;50;6
2D7;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;50;7
2B7;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;50;8
2G8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;5
2E8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;6
2C8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;7
2A8;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;51;8
2H8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;52;5
2F8;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;52;6
2D8;EDIF. MADERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;52;7
2B8;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;52;8
2G9;BOSQUE;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;5
2E9;CARRETERA;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;6
2C9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;7
2A9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;53;8
2H9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;54;5
2F9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;54;6
2D9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;54;7
2B9;TERRENO ABIERTO;0;NO;NINGUNA;NO;NO;NO;NO;NO;NO;54;8
